"IDH2_p.R140Q","NPM1_pL287fs","KIT_p.D816V","FLT3-ITD"
0,0,0,0
1,0,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,1,1,0
0,0,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
0,0,0,0
0,0,0,0
1,1,0,1
0,0,0,0
1,0,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,1
0,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,1
0,1,0,1
0,0,0,0
1,1,0,1
1,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
0,0,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,1,0
0,0,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
0,1,0,0
0,0,0,0
1,1,0,0
1,1,0,1
1,0,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,1,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
0,0,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,0
0,0,0,0
1,1,0,1
1,1,1,0
1,1,0,1
1,0,0,0
1,0,0,0
1,1,0,0
1,0,1,0
1,1,1,0
1,1,1,0
0,1,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
0,1,0,0
1,1,0,0
1,0,0,0
0,1,0,1
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,0,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
0,1,0,1
1,0,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,0,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,1,0,1
1,0,0,0
1,1,1,0
1,1,0,1
1,1,0,0
0,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,1,0
1,1,1,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,0,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,1,0
1,1,0,1
0,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
0,1,0,0
1,0,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
0,0,0,0
0,0,0,0
0,1,1,0
1,1,1,0
1,1,0,1
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,0
1,1,1,0
0,0,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
0,0,0,0
1,0,0,0
1,1,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,0,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,1,0
0,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,1,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,0,0,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
0,0,0,0
1,0,0,1
1,1,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
1,0,1,0
1,1,0,0
0,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,1
1,1,0,1
1,0,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,1
0,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,1
0,1,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,0,0,0
0,0,0,0
1,1,0,0
0,0,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
0,1,0,1
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,0,0,0
0,1,0,1
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
0,0,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,1,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
0,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,0,0,1
0,0,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,0,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,1,0
1,0,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,0,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
0,0,0,0
0,1,0,1
1,0,0,0
1,0,1,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,1,0,1
1,0,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,0,0,1
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,0,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
0,0,0,0
1,0,0,0
1,1,0,0
0,1,0,1
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,0,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,1
1,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,0
1,0,0,0
0,0,0,0
1,1,1,0
0,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,1,0
1,0,0,0
0,0,0,0
0,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,1,1,0
1,1,1,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
0,0,0,0
1,1,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,1,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,0,0,0
1,1,0,1
0,1,0,0
1,1,1,0
1,0,0,0
1,1,0,1
1,1,1,0
1,0,0,0
1,1,1,0
1,1,0,1
0,1,1,0
1,1,0,0
0,1,0,1
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,1
0,1,0,0
1,1,0,1
1,1,0,0
1,1,1,0
0,1,0,1
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,0,0,0
0,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,1
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,1,1,0
0,0,0,0
1,1,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,1,1,0
1,1,0,0
1,1,1,0
0,0,0,0
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
0,1,0,0
1,0,0,0
1,1,0,0
0,0,0,0
0,1,1,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,1,0
1,1,0,0
1,1,1,0
0,0,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,1,0
1,1,0,0
1,1,1,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,1,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,0,0,0
0,1,0,0
1,1,0,0
1,1,1,0
0,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,1,0
0,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
0,1,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,0
0,1,0,1
1,1,0,0
0,1,0,0
1,0,0,0
1,1,0,0
1,0,0,0
0,0,0,0
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
0,0,0,0
1,0,0,0
1,1,0,0
0,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
0,0,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,1,0
1,1,0,1
1,0,0,0
1,1,1,0
1,1,0,0
0,0,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,1,0,1
1,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,1,0,0
0,0,0,0
1,1,1,0
1,1,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,1,0
1,0,0,0
1,1,1,0
1,0,0,0
1,0,0,0
1,1,0,1
1,1,1,0
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,1,0
1,1,1,0
1,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,0,1
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,1
0,1,0,0
0,0,0,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,1,0
1,1,0,1
0,0,0,0
1,1,1,0
1,1,0,0
1,1,1,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
0,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
0,1,0,0
1,0,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,0,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,1
0,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,1
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,1
1,1,1,0
1,0,0,0
0,1,1,0
1,0,0,0
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,1,0,1
0,0,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,1,0
1,0,0,1
0,0,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,1,0
0,0,0,0
1,0,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,1,1,0
1,0,0,0
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,1
0,1,0,0
1,1,0,1
1,1,0,1
1,1,0,1
1,1,1,0
1,0,0,0
1,0,0,0
0,0,0,0
1,1,0,1
1,1,0,0
1,1,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
1,0,1,0
1,1,0,1
1,0,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,1
0,0,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,1,0
0,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,0,0,0
0,0,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
0,1,0,0
1,1,1,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,1,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
0,0,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
0,1,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,0,0,0
1,1,1,0
1,0,0,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,1
1,1,0,0
0,0,0,0
0,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,1,0
1,1,0,0
0,1,0,0
1,1,1,0
0,1,0,0
0,1,0,0
1,1,0,0
1,1,1,0
0,1,1,0
1,1,0,1
1,1,0,0
1,0,0,1
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,1,0
1,0,0,0
1,1,0,0
0,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,0,0,0
0,0,0,0
1,1,0,0
1,1,0,0
0,0,0,0
0,1,0,0
1,1,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
0,1,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,0,0,0
0,0,0,0
1,1,0,0
0,0,0,0
0,1,1,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,1,0
0,0,0,1
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,1,0,0
0,0,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
1,1,0,0
0,0,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,0
1,1,0,1
1,1,1,0
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,0
1,0,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,1
1,1,0,0
1,0,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,0,0,1
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,1,0
1,1,0,1
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,1,0
1,1,0,0
1,1,0,0
0,0,0,0
1,1,0,0
1,1,1,0
1,1,1,0
1,1,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,1
0,1,0,0
1,1,1,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
0,1,0,0
1,0,0,0
1,1,1,0
1,1,0,0
1,1,1,0
1,0,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
0,1,0,0
1,1,0,1
1,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,0,1
1,0,0,0
1,1,0,0
0,1,0,0
1,1,0,0
0,1,0,0
1,1,0,1
1,1,0,0
1,0,0,0
1,1,1,0
1,1,0,0
1,1,0,1
1,0,0,0
0,0,0,0
1,1,0,0
1,1,1,0
1,1,0,1
0,0,0,0
1,1,1,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,0
1,1,1,0
1,1,0,0
1,1,0,0
1,1,1,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,0,1
0,0,0,0
1,1,0,0
1,0,0,0
0,1,0,0
1,1,0,1
1,1,0,1
0,0,0,0
0,0,0,0
1,1,0,0
1,0,0,0
1,1,0,0
1,1,1,0
1,0,0,1
1,1,0,0
1,1,0,0
1,1,0,1
1,1,1,0
1,1,0,1
1,0,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,0,0,0
1,0,0,0
1,1,0,0
1,1,0,1
1,0,0,0
0,0,0,0
1,1,0,0
1,0,1,0
1,1,0,1
1,1,0,1
1,1,0,0
1,1,1,0
1,1,1,0
1,0,0,0
0,0,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,0,1,0
1,1,0,0
1,1,0,1
1,1,0,0
1,1,0,0
1,1,0,0
1,0,0,1
1,1,0,1
1,1,1,0
1,1,0,0
0,0,0,0
1,0,0,0
0,1,0,1
1,1,0,0
